cafe_name,location_name,full_address,main_food,like,image
꾸까  광화문점,삼청동,서울시 종로구 사간동 125-2 2층,"아이스아메리카노, 카페, 카페라떼",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200926113126_photo1_38b8c8a119c9.jpg
소적두,삼청동,서울특별시 종로구 소격동 121,"팥빙수, 카페, 한옥카페",15,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190928105621_photo1_7f26b5cf4b00.jpg
카페 노티드 안국점,삼청동,서울특별시 종로구 재동 86,"도넛, 아메리카노, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210417091431_photo1_84c32705a85d.jpg
올모스트홈 카페 아트선재센터점,삼청동,서울특별시 종로구 소격동 144-2,"녹차라떼, 쑥차라떼, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201130081251_photo1_3fa11ac565dd.jpg
자작나무이야기,삼청동,서울특별시 종로구 소격동 157-4,"한옥카페, 카페",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210305072308097_photo_5e93e70e62b1.jpg
카페 골목숲,삼청동,서울특별시 종로구 삼청동 63-14,"까페, 루프탑, 카페",15,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201105065732_photo1_49cacd37483c.jpg
연,삼청동,서울시 종로구 삼청동 63-20,"카페, 한옥카페",43,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200211170740_photo1_e11875b41986.jpg
TXT Coffee,삼청동,서울특별시 종로구 원서동 75,"커피, 카페",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200327170053_photo1_a2e1b1990f36.jpg
도트 블랭킷,삼청동,서울 종로구 안국동 83,"브런치, 브런치카페, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210322074624578_photo_c845dff72267.jpg
이채 카페,삼청동,서울 종로구 재동 54-8,"아메리카노, 자몽차, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210131104529_photo2_a424a96149b9.jpg
슬로우파크,삼청동,서울특별시 종로구 삼청동 15-2,"와플, 브런치카페, 카페",49,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200405072407987_photo_c4ad3e99961d.jpg
오설록 현대미술관점,삼청동,서울시 종로구 소격동 165,"녹차, 티하우스, 카페",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201028101222_photo1_49cacd37483c.jpg
아재커피,삼청동,서울특별시 종로구 계동 140-67,"붕어빵, 커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201202150041_photo1_73c904dea5b7.jpg
합 원서점,삼청동,서울특별시 종로구 원서동 219  아라리오뮤지엄 신관2층,"시루떡, 떡카페, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201111034400_photo1_bb49b9b17e28.jpg
포비,광화문,서울특별시 종로구 청진동 268-2,"베이글, 플레인베이글, 카페",156,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419113530_photo3_abebb0d05210.jpg
테라로사 광화문점,광화문,서울특별시 종로구 중학동 19 더케이트윈타워 B동 1층,"아메리카노, 아이스아메리카노, 카페",186,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201218064058_photo1_abebb0d05210.jpg
미술관옆집,광화문,서울특별시 종로구 통의동 35-37,"아메리카노, 카페라떼, 카페",138,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200214101013_photo1_e1707a87f3ea.jpg
카페 마마스 광화문점,광화문,서울특별시 종로구 중학동 19,"파니니, 리코타치즈샐러드, 브런치카페",227,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210404094927831_photo_fe1650f3c430.jpg
커피방앗간,광화문,서울시 종로구 화동 102-1,"초코와플, 카페, 카페라떼",174,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190804083207_photo1_7f6e1ba1e7eb.jpg
차 마시는 뜰,광화문,서울시 종로구 삼청동 35-169,"팥빙수, 오미자차, 카페",193,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210125111409920_photo_2c2906c7be9f.jpg
카페 마마스 시청점,광화문,서울특별시 중구 무교동 19,"파니니, 리코타치즈샐러드, 브런치카페",100,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210417050752_photo1_49cacd37483c.jpg
커피공방,광화문,서울특별시 종로구 통인동 118-3,"핸드드립, 커피, 카페",70,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190912113756755_photo_681d7cf9a94f.jpg
오뗄두스,광화문,서울특별시 중구 태평로1가 84 파이낸스 빌딩 B2F,"밀푀유, 아메리카노, 카페",99,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304124052_photo1_3912e5fd9205.jpg
나무사이로,광화문,서울시 종로구 내수동 71 1F (경희궁의아침 2단지 102호),"아메리카노, 티라미수, 카페",80,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201123200019_photo1_3bcd18e14f3d.jpg
루소랩,광화문,서울특별시 중구 정동 17-4,"큐브라떼, 아메리카노, 브런치카페",35,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191105103256_photo1_b206f6c126af.jpg
슬로우레시피,광화문,서울특별시 종로구 통의동 91-43,"팬케이크, 브런치, 브런치카페",105,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200725070440_photo1_49cacd37483c.jpg
C 플라밍고,광화문,서울특별시 종로구 소격동 125,"누텔라케이크, 케이크, 카페",140,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200928101920711_photo_ac7b4daa4e93.jpg
북촌빙수,광화문,서울특별시 종로구 팔판동 63-3,"팥빙수, 빙수, 카페",79,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200715042935162_photo_1be7654ed76e.jpg
폴바셋,광화문,서울특별시 중구 태평로1가 61-1,"룽고, 아이스크림, 카페",28,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201130112708326_photo_2637d97f844e.jpg
카페 이마,광화문,서울시 종로구 세종로 139-8 일민미술관 1층,"함박스테이크, 와플, 카페",53,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200211102024_photo1_a2f1caa55fb3.jpg
블루보틀 삼청점,광화문,서울특별시 종로구 소격동 86,"라떼, 아메리카노, 카페",15,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210402054335252_photo_dba0cd1058af.jpg
스타벅스 리저브 더종로R점,광화문,서울특별시 종로구 종로2가 6 종로타워,"아메리카노, 카페, 카페라떼",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210316080546_photo1_Nm0ULH5g8GOd.jpg
mk2,광화문,서울시 종로구 창성동 122-2,"아메리카노, 케이크, 카페",68,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222132323_photo1_0UoOZNlTenDO.jpg
애즈라이크,광화문,서울특별시 종로구 통의동 7-33,"샌드위치, 프렌치토스트, 브런치카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210412062142_photo1_666c857580f8.jpg
포비브라이트 광화문점,광화문,서울특별시 종로구 신문로1가 115,"베이글, 크림치즈, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200706111040_photo1_mm1F5kOrpCVI.jpg
호아드,광화문,서울특별시 종로구 사간동 7,"아이스아메리카노, 카페, 카페라떼",32,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200714093546130_photo_76ba6a0beb55.jpg
고디바,광화문,서울특별시 종로구 세종로 202-1,"아이스크림, 카페, 카페라떼",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210316082958604_photo_40db864afe4c.jpg
북한산제빵소 광화문점,광화문,서울특별시 종로구 내수동 110-9,"베이커리, 아이스카페라떼, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210201080902_photo1_5f01ae8777eb.jpg
펠트,광화문,서울특별시 종로구 청진동 246,"아메리카노, 라떼, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222172048_photo1_PueNis1ySK8Q.jpg
소진담  안녕인사동점,광화문,서울시 종로구 관훈동 155-2 5층,"케이크, 루프탑, 카페",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210125050833_photo1_84c32705a85d.jpg
티 테라피,광화문,서울시 종로구 안국동 6-1,"연어덮밥, 카페, 한방카페",34,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200730114953_photo1_d965d59a4bab.jpg
별다방 미스리,광화문,서울시 종로구 관훈동 144 2F,"떡볶이, 냄비빙수, 카페",27,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200921201806_photo1_0UoOZNlTenDO.jpg
스타벅스 광화문D타워점,광화문,서울특별시 종로구 청진동 268-2,"자바칩프라프치노, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210218050857_photo1_3fa11ac565dd.jpg
꾸까  광화문점,광화문,서울시 종로구 사간동 125-2 2층,"아이스아메리카노, 카페, 카페라떼",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200926113126_photo1_38b8c8a119c9.jpg
커피한약방,명동,서울특별시 중구 을지로2가 101-34,"아메리카노, 카푸치노, 카페",444,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210324044453_photo1_c6208bdda351.jpg
반쥴,명동,서울특별시 종로구 관철동 12-16,"아메리카노, 비엔나커피, 카페",183,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210321200556_photo6_bb7396123151.jpg
루프트커피 명동점,명동,서울특별시 중구 충무로2가 50-10,"아메리카노, 아이스아메리카노, 카페",74,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200826222316_photo1_d7d578b999f9.jpg
잔,명동,서울특별시 중구 을지로3가 349-1,"아메리카노, 치즈케이크, 이색카페",37,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201130080904_photo1_3fa11ac565dd.jpg
카페 마마스 시청점,명동,서울특별시 중구 무교동 19,"파니니, 리코타치즈샐러드, 브런치카페",100,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210417050752_photo1_49cacd37483c.jpg
카페 마마스 센터원점,명동,서울특별시 중구 수하동 67 미래에셋빌딩 1층,"파니니, 샌드위치, 브런치카페",124,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200624200411_photo1_bb7396123151.jpg
포엠,명동,서울특별시 중구 명동2가 54-7,"파르페, 카페, 디저트카페",121,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222092148470_photo_0c355c4fe535.jpg
페닌슐라,명동,서울특별시 중구 소공동 1 롯데호텔 본관 1층,"딸기쥬스, 카페",19,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210414121659_photo1_93fea0d9f321.jpg
혜민당,명동,서울특별시 중구 을지로2가 101-37,"타르트, 카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210321012443_photo03_556ba8c8bd14.jpg
카카오그린,명동,서울특별시 중구 명동2가 51-3 3층,"초코빙수, 카페, 디저트카페",58,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200224040049118_photo_sdTm1I1minMx.jpg
카페코인,명동,서울특별시 중구 명동2가 54-20,"녹차빙수, 카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200820033707_photo1_b2943ef9b91e.jpg
북해빙수,명동,서울특별시 중구 수표동 11-8,"우유빙수, 아인슈페너, 카페",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201010122408_photo1_a424a96149b9.jpg
더 스팟 패뷸러스,명동,서울특별시 중구 명동2가 105,"마카롱, 아메리카노, 카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210311101113_photo1_3dc58a5d0483.jpg
에쎄레젤라또,명동,서울특별시 중구 명동2가 1-5,"젤라또, 카페, 카페라떼",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191011013228_photo1_1e6f74ab1497.jpg
태극당,명동,서울특별시 중구 을지로1가 87 아트앤북 내,"모나카, 카페, 베이커리카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201007040502_photo1_c1b63d93c543.jpg
르살롱 바이 메종 엠오,명동,서울특별시 중구 회현동1가 210 레스케이프호텔 7층,"애프터눈티세트, 애프터눈티, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210301122659_photo2_b4733a28d8cf.jpg
케이코쇼텐,명동,서울특별시 중구 남산동3가 18-1,"카레라이스, 카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210326210950_photo2_a2e1b1990f36.jpg
폴 바셋 을지로점,명동,서울시 중구 수하동 66번지 1F (페럼타워 빌딩 1층),"아메리카노, 콜드브루, 아이스카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201223021327_photo1_7c270c63c7cf.jpg
스타벅스,명동,서울특별시 중구 을지로1가 50,"초콜릿, 스시, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210205125010_photo1_b4733a28d8cf.jpg
적당,명동,서울특별시 중구 을지로1가 87 1층,"카페, 이색카페, 디저트카페",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201102120825123_photo_529246d22f0f.jpg
타이거슈가 명동점,명동,서울특별시 중구 명동1가 51,"흑당밀크티, 흑당버블티, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201012101037_photo1_128bd3420a2c.jpg
루아르 커피 바 소공점,명동,서울특별시 중구 소공동 79-2 로컬스티치내,"아이스아메리카노, 카페, 베이커리카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191221085715_photo1_eaa118f03351.jpg
이니스프리 명동점,명동,서울시 중구 명동1가 65-2,"수플레팬케이크, 팬케이크, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210220060232_photo3_f6b6f07b001a.jpg
아티제 센터원점,명동,서울특별시 중구 수하동 67,"케익, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210320025021_photo1_7ec459740b53.jpg
폴바셋 을지로파인에비뉴점,명동,서울특별시 중구 을지로2가 203,"아이스크림, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200718122328382_photo_2637d97f844e.jpg
언톨드 스위츠,명동,서울특별시 중구 명동2가 85-5,"밀크티, 애플파이, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210208113721_photo1_3dc58a5d0483.jpg
스타벅스,명동,서울특별시 중구 회현동1가 206,"티라떼, 로스, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210208014654_photo1_b2943ef9b91e.jpg
흑화당 명동점,명동,서울특별시 중구 충무로2가 66-5,"흑당버블티, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200205044556_photo1_2591119a6a92.jpg
이니스프리 그린카페,명동,서울특별시 중구 명동1가 65-2,"수플레팬케이크, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200113103122268_photo_dE2Lvni1pX5E.jpg
아마츄어작업실,명동,서울 종로구 관철동 37-1,"치즈케이크, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201010122122_photo1_a424a96149b9.jpg
알베르,강남역,서울특별시 강남구 역삼동 618-11,"아메리카노, 티라미수, 카페",549,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210331113605_photo1_306f913de407.jpg
카페413프로젝트,강남역,서울특별시 강남구 역삼동 640-9,"모히또, 아메리카노, 브런치카페",71,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210416175249_photo1_0UoOZNlTenDO.jpg
더달달,강남역,서울특별시 강남구 역삼동 618-7 1층,"쇼콜라, 아메리카노, 카페",146,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210311013120_photo5_fee5b4e063cb.jpg
빌리엔젤 강남역점,강남역,서울특별시 강남구 역삼동 619-16 강남ELS빌딩 1층,"케이크, 아메리카노, 카페",238,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210214101219_photo1_b2a615e0bd84.jpg
겟썸커피,강남역,서울특별시 강남구 역삼동 812-3,"카푸치노, 아메리카노, 카페",110,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210117014957_photo1_3f22b5d77dcb.jpg
카페 마마스 역삼점,강남역,서울특별시 강남구 역삼동 738-6,"파니니, 리코타치즈샐러드, 브런치카페",225,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210216092926_photo1_UO8EHiU3z5Bn.jpg
블루보틀 역삼 카페,강남역,서울특별시 강남구 역삼동 648-9 강남N타워 G층,"아메리카노, 라떼, 카페",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210221093909_photo5_b8f9a8014664.jpg
